管理番号-幹番,管理番号-枝番,体外診薬-承認等番号,体外診薬-販売名,体外診薬-一般的名称,体外診薬-製造販売業者,JLAC検査名称,JLAC11-17,JLAC11-測定物,JLAC11-測定物（名称）,JLAC11-識別,JLAC11-識別（名称）,JLAC11-材料,JLAC11-材料（名称）,JLAC11-測定法,JLAC11-測定法（名称）,JLAC11-結果単位,JLAC11-結果単位（名称）,JLAC11-材料（2）,JLAC11-結果単位（2）,JLAC10-17,JLAC10-分析物,JLAC10-分析物（名称）,JLAC10-識別,JLAC10-識別（名称）,JLAC10-材料,JLAC10-材料（名称）,JLAC10-測定法,JLAC10-測定法（名称）,JLAC10-結果識別,JLAC10-結果識別（名称）,JLAC10-材料（2）,保険-診療行為コード,保険-診療行為名称,保険-点数,備考-体外診薬,備考-JLAC,備考-保険,更新区分,更新日付
10A1006018,1,21300AMY00527000,ＵＲＩＳＹＳ　２４００　カセット,30226000^多項目試験紙キット,シスメックス株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-018-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,18,化学発色法（機械読み取り）_ＵＲＩＳＹＳ　２４００　カセット,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006018,2,21300AMY00527000,ＵＲＩＳＹＳ　２４００　カセット,30226000^多項目試験紙キット,シスメックス株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-018-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,18,化学発色法（機械読み取り）_ＵＲＩＳＹＳ　２４００　カセット,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006018,3,21300AMY00527000,ＵＲＩＳＹＳ　２４００　カセット,30226000^多項目試験紙キット,シスメックス株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-018-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,18,化学発色法（機械読み取り）_ＵＲＩＳＹＳ　２４００　カセット,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006031,1,21300AMZ00442000,メディテープII,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,株式会社アークレイ ファクトリー,尿蛋白(尿試験紙法)-判定,A1006-0403-100-031-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,31,化学発色法（機械読み取り）_メディテープII,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006031,2,21300AMZ00442000,メディテープII,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,株式会社アークレイ ファクトリー,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-031-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,31,化学発色法（機械読み取り）_メディテープII,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006031,3,21300AMZ00442000,メディテープII,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,株式会社アークレイ ファクトリー,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-031-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,31,化学発色法（機械読み取り）_メディテープII,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006035,1,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-035-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,35,化学発色法_U-テストビジュアル,2,定性･判定,,,1A990-0000-001-901-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006035,2,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-035-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,35,化学発色法_U-テストビジュアル,7,クラス,,,1A990-0000-001-901-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006035,3,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-035-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,35,化学発色法_U-テストビジュアル,85,mg/dL,,,1A990-0000-001-901-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006036,4,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-036-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,36,化学発色法（機械読み取り）_U-テストビジュアル,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006036,5,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-036-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,36,化学発色法（機械読み取り）_U-テストビジュアル,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006036,6,21500AMZ00525000,U-テストビジュアル,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-036-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,36,化学発色法（機械読み取り）_U-テストビジュアル,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006024,1,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-024-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,24,化学発色法_ウロペーパーIII‘栄研’,2,定性･判定,,,1A990-0000-001-901-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006024,2,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-024-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,24,化学発色法_ウロペーパーIII‘栄研’,7,クラス,,,1A990-0000-001-901-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006024,3,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-024-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,24,化学発色法_ウロペーパーIII‘栄研’,85,mg/dL,,,1A990-0000-001-901-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006025,4,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-025-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,25,化学発色法（機械読み取り）_ウロペーパーIII‘栄研’,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006025,5,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-025-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,25,化学発色法（機械読み取り）_ウロペーパーIII‘栄研’,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006025,6,21600AMZ00655000,ウロペーパーIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-025-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,25,化学発色法（機械読み取り）_ウロペーパーIII‘栄研’,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006043,1,21700AMZ00637000,UAテスト700i,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,富士フイルム和光純薬株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-043-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,43,化学発色法（機械読み取り）_UAテスト700i,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006043,2,21700AMZ00637000,UAテスト700i,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,富士フイルム和光純薬株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-043-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,43,化学発色法（機械読み取り）_UAテスト700i,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006043,3,21700AMZ00637000,UAテスト700i,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,富士フイルム和光純薬株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-043-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,43,化学発色法（機械読み取り）_UAテスト700i,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006026,1,21700AMZ00652000,ウロペーパーαIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-026-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,26,化学発色法（機械読み取り）_ウロペーパーαIII‘栄研’,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006026,2,21700AMZ00652000,ウロペーパーαIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-026-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,26,化学発色法（機械読み取り）_ウロペーパーαIII‘栄研’,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006026,3,21700AMZ00652000,ウロペーパーαIII‘栄研’,30226000^多項目試験紙キット,栄研化学株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-026-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,26,化学発色法（機械読み取り）_ウロペーパーαIII‘栄研’,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006039,1,221AFAMX00078000,ＵＳＣＡＮペーパー,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-039-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,39,化学発色法（機械読み取り）_ＵＳＣＡＮペーパー,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006039,2,221AFAMX00078000,ＵＳＣＡＮペーパー,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-039-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,39,化学発色法（機械読み取り）_ＵＳＣＡＮペーパー,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006039,3,221AFAMX00078000,ＵＳＣＡＮペーパー,30181002^総蛋白キット~80001002^クラスII汎用検査用シリーズ,東洋濾紙株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-039-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,39,化学発色法（機械読み取り）_ＵＳＣＡＮペーパー,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006042,1,224AAAMX00020000,アイケムヴェロシティ試験紙,30226000^多項目試験紙キット,富士レビオ株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-042-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,42,化学発色法（機械読み取り）_アイケムヴェロシティ試験紙,2,定性･判定,,,1A990-0000-001-911-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006042,2,224AAAMX00020000,アイケムヴェロシティ試験紙,30226000^多項目試験紙キット,富士レビオ株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-042-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,42,化学発色法（機械読み取り）_アイケムヴェロシティ試験紙,7,クラス,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006042,3,224AAAMX00020000,アイケムヴェロシティ試験紙,30226000^多項目試験紙キット,富士レビオ株式会社,尿蛋白(尿試験紙法)-クラス(量),A1006-0402-100-042-85,A1006,蛋白[尿試験紙法],402,クラス,100,尿,42,化学発色法（機械読み取り）_アイケムヴェロシティ試験紙,85,mg/dL,,,1A990-0000-001-911-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),911,化学発色法（機械読み取り）,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006402,1,224ABAMX00069000,マイウリエースＴ,30181012^一般用総蛋白キット,テルモ株式会社,尿蛋白(尿試験紙法)-判定,A1006-0403-100-402-02,A1006,蛋白[尿試験紙法],403,判定,100,尿,402,化学発色法_マイウリエースＴ,2,定性･判定,,,1A990-0000-001-901-53,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,53,蛋白 定性,,160000310.0,尿一般,26.0,,,,3,20191008
10A1006402,2,224ABAMX00069000,マイウリエースＴ,30181012^一般用総蛋白キット,テルモ株式会社,尿蛋白(尿試験紙法)-クラス,A1006-0402-100-402-07,A1006,蛋白[尿試験紙法],402,クラス,100,尿,402,化学発色法_マイウリエースＴ,7,クラス,,,1A990-0000-001-901-71,1A990,尿一般物質定性半定量検査,0,,1,尿(含むその他),901,化学発色法,71,蛋白　半定量,,160000310.0,尿一般,26.0,,,,3,20191008
